1,6,1,1,0.0032433309931561615,8.265912726637272e-05,0.9999911320406815
1,6,1,6,0.009909960006216162,0.00025248034117693205,0.999999999999999
1,6,6,1,0.019459497562678334,9.07885036699291e-05,0.9996861424086748
1,6,6,6,0.059451485186302236,0.0002785254581208552,0.9999999997577004
1,6,11,1,0.03567358921696615,9.932893682613092e-05,0.9989606325773605
1,6,11,6,0.10895828087635222,0.00030835722431528796,0.9999999851042903
1,6,16,1,0.05188391957677852,0.00010827224281783768,0.9978330518764135
1,6,16,6,0.15840310554676004,0.00034172334518397997,0.9999998186365622
6,6,1,1,0.004302568812746893,8.316169303868777e-05,0.9999950514163082
6,6,1,6,0.013146415799512525,0.0002540050714874643,0.9999999999999999
6,6,6,1,0.025814276061997328,9.398165998982282e-05,0.9998237299899528
6,6,6,6,0.07885929324376806,0.00028938039068499943,0.9999999999670728
6,6,11,1,0.04732116725126376,0.00010549964824023711,0.9994137848655748
6,6,11,6,0.14449212598624514,0.00033111676772224326,0.9999999979085529
6,6,16,1,0.06881935996004208,0.0001176954806344467,0.9987728197912912
6,6,16,6,0.20998337577043064,0.00037863665024717426,0.9999999737070591
